gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,avg_monthly_spend_ratio,support_score,streaming_count,is_high_value,engagement_score,churn_probability
0.0027649102,-0.03350505,0.0069547715,-0.078741886,-0.031111967,-0.03684735,0.027667439,-0.20891812,-0.02189507,-0.009686171,0.036480714,0.019053932,-0.042974696,0.08277887,-0.1940724,-0.0027391193,0.45471206,-0.03368284,0.06518138,-0.01695959,-0.40113404,0.06448493,-0.00861851,-0.0051718904,-0.21779016,0.00086730294,-0.03565284,-0.37230384,-0.048681106,-0.031645194,-0.0074298615,-0.0057116863,0.2721431
0.010589371,-0.04241754,-0.0063583693,0.023185825,0.17573373,-0.03380436,-0.0138173085,0.036815923,0.011837362,-0.0075020734,0.036019508,-0.030086609,-0.032940708,-0.17824657,-0.09140094,0.20403065,0.59415144,-0.021361167,0.073819384,-0.0041988967,-0.3677078,-0.4963329,-0.018196542,0.0023650632,-0.13843401,-0.022659583,0.01731373,0.6241286,0.055097904,-0.105034515,-0.0007203236,0.00744143,0.5894906
-0.0030923206,-0.019178793,0.01496524,0.033692762,0.05719598,-0.018809505,-0.08073534,-0.12721702,-0.024158882,-0.009548129,-0.12236312,0.023787918,-0.02278354,0.10936043,0.17046413,-0.05779509,0.5151127,-0.029561749,0.061559074,0.0032249663,0.27275434,0.074027956,-0.00066513673,-0.0047711427,0.23583516,0.0008431269,-0.012065866,-0.12904492,-0.13810489,-0.03276275,0.0076438896,-0.0022288521,0.6997549
0.0005250152,-0.026196089,-0.0070805494,0.02478455,0.031942043,-0.032604165,-0.09684652,0.047493186,0.014804092,9.3284296e-05,0.0316038,-0.033003315,-0.036456477,-0.245041,-0.16434175,0.03554272,0.59941125,-0.01973312,0.06032603,-0.0025388354,0.30962864,0.08291479,-0.005328142,6.48587e-05,0.2130541,0.00339455,0.021357514,0.123435594,0.071552195,-0.08492623,-0.0007203236,0.0076393397,0.73600405
-0.004915432,-0.028247977,0.007031774,0.029870998,-0.17054375,-0.04331238,0.030381745,0.039492287,0.0069572944,-0.0042767343,0.04110554,-0.041754723,-0.079181,-0.15831675,-0.26446518,-0.23071656,-0.9698337,-0.07751173,-0.3295818,-0.0071152085,-0.22758974,-0.39541143,0.013467894,-0.001063742,-0.15760939,0.003965047,-0.018133692,-0.52872455,0.08021911,-0.16381519,-0.0007203236,-0.00026800128,0.027920725
-0.003640232,-0.028247977,0.00089498167,0.029870998,-0.2119193,-0.039712224,0.036324743,0.034045603,0.0069572944,-0.0030344771,0.04110554,-0.041754723,-0.07957355,-0.16388805,-0.25333247,-0.22650394,-0.9698337,-0.07751173,-0.3295818,-0.0071152085,-0.22758974,-0.4110266,0.0017824265,0.0019015484,-0.15760939,0.003965047,-0.018133692,-0.50559676,0.03873111,-0.18414173,-0.0007203236,-0.0010418775,0.025447002
-0.0026643523,0.134478,0.010063273,0.02182886,-0.017760146,-0.037229124,-0.069962494,0.05247112,-0.022137754,0.008197821,0.04406728,-0.019002471,0.047499303,-0.18611115,-0.017246487,-0.0075296904,0.5259858,-0.032287538,0.07405966,-0.0015875112,0.29057634,0.07189159,0.00031668955,-0.0014371017,-0.15985028,-0.0019063296,-0.025240064,-0.32076272,-0.060711596,-0.026272446,-0.0007203236,-0.002585516,0.59121275
-0.0045694113,-0.036300953,-0.0046523926,0.020251377,-0.13263762,-0.036301307,0.036014024,0.064591266,0.0071406784,-0.0042767343,0.04437087,-0.0321163,-0.052914966,0.091603555,-0.12887408,-0.14320184,0.4524403,-0.016915854,0.06480582,-0.005318074,-0.42453665,0.08238512,0.0012916186,-0.0042508533,-0.22646926,-0.062304083,-0.03565284,-0.3714545,0.08883911,-0.09444445,-0.0012617838,-0.00057453493,0.31761712
-0.0021618777,-0.025636222,0.00982293,0.016399736,0.15689947,-0.035671722,-0.09339158,0.055790786,0.014804092,-0.0075020734,0.031356458,-0.033003315,-0.031519923,-0.2635383,-0.16756935,0.0489633,0.616269,-0.020574134,0.060515776,-0.0021033916,0.29089826,0.09127465,-0.005328142,-0.0021184543,0.19043584,0.00339455,0.021357514,0.21454789,0.07203758,-0.09118489,-0.0007203236,0.007926056,0.7722784
-0.006267669,0.20366715,0.021841384,-0.13824189,-0.066068016,0.20689704,-0.01699705,0.05202801,0.008427376,-0.01298639,0.062268604,-0.015765438,-0.11740614,-0.10513385,-0.11688497,-0.0322801,-0.9042472,0.09650037,0.09057324,0.013725518,-0.19251628,0.08283627,-0.003760322,0.0016982048,-0.14833587,-0.0003130057,-0.018133692,-0.24401845,-0.011584858,-0.14889318,-0.0007203236,0.03348301,0.20981228
0.0025622144,-0.020790726,-0.0053745727,0.016490474,0.13350293,-0.025358511,0.11591734,0.06370787,0.012560273,-0.0062524555,0.032654807,-0.031389926,-0.032842066,0.13327344,-0.13233747,0.09714047,0.61555845,-0.017327778,0.063143924,0.00083503575,0.311358,0.091408856,-0.0027380586,-0.0018698368,0.24260478,0.00339455,0.01571018,0.26378226,0.0881043,-0.09851313,-0.0012617838,-0.001405701,0.88358223
0.00018402422,-0.037039798,0.011213054,0.0235088,0.14964758,-0.0341533,-0.07670311,0.048206598,0.009169873,-0.016643587,-0.12593725,-0.027021477,-0.020106288,-0.20838049,-0.086550616,0.064638436,0.54331934,-0.03026232,0.07806737,-0.0007976901,-0.40363598,0.09327293,-0.0001591963,-0.0012611649,-0.18498208,-0.027160332,0.01731373,0.26509705,-0.028402561,-0.07542781,-0.0007203236,0.0017054861,0.5051372
0.008038164,-0.033425476,0.01584378,-0.026175808,-0.9467832,-0.04775542,-0.041393686,0.034117877,0.006899247,-0.0042767343,0.036629464,-0.032802075,-0.067304835,-0.1399321,-0.23503388,-0.20517404,-1.0073452,-0.07972766,-0.36816466,-0.0075506526,-0.22414863,-0.38511184,0.07970195,0.0009790433,-0.20749219,0.003965047,-0.018133692,-0.4998836,0.1131291,-0.21341011,-0.0007203236,0.025540927,0.012538307
0.0051682484,-0.031959735,-4.2297477e-05,0.029237283,-0.123072155,-0.023805149,0.1250424,0.057504017,0.019963006,0.0038787392,0.04606917,-0.02892554,0.048023243,-0.18730444,-0.12188229,-0.13700119,0.50570756,-0.025636075,0.062004466,-0.0007016416,0.28314823,0.0696454,0.0037385698,0.0061691813,-0.17401917,0.0055707647,-0.025240064,-0.6313513,-0.041468546,-0.03411814,-0.0007203236,-0.006525232,0.44463968
-0.010649253,-0.043549713,0.014370329,-0.110790946,-0.16412194,-0.030186428,0.076420836,-0.20486762,-0.01961484,0.008197821,0.029817259,-0.028234659,-0.042974696,0.056269832,-0.1955696,-0.09813571,0.45169836,-0.02280398,0.059535097,-0.009558623,-0.3517214,0.059715353,-0.024149124,-0.006289576,-0.20486043,0.005663488,-0.03565284,-0.5907358,-0.1333778,-0.10537959,-0.0074298615,-0.0053247605,0.17026642
3.2454263e-06,-0.030290771,-0.0063583693,0.023956802,0.15873013,-0.037057966,-0.088405065,0.058042604,-0.010721953,-0.01678163,0.03802448,-0.029086538,-0.028257573,0.12156266,-0.07339997,0.0484695,0.5624012,-0.024823347,0.080095485,-0.005197134,-0.35681826,0.10494565,0.000547503,-0.0012954681,-0.20941216,-0.027160332,0.011666397,0.3656411,-0.018069405,-0.05983028,-0.0012617838,-0.001600991,0.6567418
0.0139232045,-0.030328058,-0.007924927,0.017895699,0.019946517,-0.024658473,-0.06877358,0.05052543,-0.005402942,-0.009548129,-0.12463011,-0.020134598,0.095066965,0.08981334,-0.20791242,-0.009926353,-0.82349885,0.16082995,0.11575151,-0.0074588945,-0.23148452,0.08866725,-0.002795099,-0.0012954681,-0.16129504,0.0032513803,-0.0020528147,-0.055846117,-0.040844414,-0.07408394,-0.0012617838,-0.004714523,0.23873106
0.011085043,-0.03378535,0.008883576,-0.09000041,-0.19334945,-0.007531291,0.12896134,0.059477005,0.03381207,0.007883655,-0.16517784,0.028888075,0.056825668,0.09653776,-0.22603977,-0.06494106,-0.9355548,-0.17709899,-0.38279584,-0.014904077,-0.2516909,0.058444113,-0.01277255,-0.0015617762,-0.18271273,0.003122917,-0.013660374,-0.48765376,-0.032245275,0.17232126,-0.0012617838,0.015534911,0.07639199
0.0016161479,-0.03678648,-0.0074027637,0.032856,-0.10682505,-0.03225609,-0.101390734,-0.17295252,0.018359246,0.008197821,0.034933887,0.04261812,-0.042246543,-0.15560675,-0.06865954,-0.26465964,0.5309677,-0.02178452,0.061431702,-0.00045065413,0.28891504,0.06373965,0.0034616953,0.0003577494,-0.16330405,-0.07904729,-0.025240064,-0.47119626,-0.049689062,-0.025293626,-0.0022597408,-0.003279368,0.34472102
-0.0016369607,-0.034658816,-0.0073423972,0.024505116,0.2139763,-0.035799038,-0.016372574,0.056530084,-0.028191498,-0.01678163,0.047662046,-0.028038494,-0.019122738,-0.24603754,-0.041562535,-0.0474587,0.6092456,-0.026339062,0.060586177,-0.0005925991,-0.3345887,0.07822926,0.00017486108,-0.0042391494,0.22026205,0.0042189034,0.01731373,0.84169483,-0.01213805,-0.044405654,-0.0007203236,0.002273203,0.7910384
0.0025622144,0.098278284,-0.0053745727,0.02320435,0.041946042,-0.02894774,0.09737757,0.05646993,0.009201282,0.008197821,0.036720403,-0.027993502,-0.033457235,0.11336787,-0.022839388,-0.06637503,0.5637921,-0.018536225,0.06154929,-0.0005354097,0.2635266,0.083074495,0.000821466,-0.001538571,0.2799728,0.000416515,-0.012065866,-0.15219687,0.004187448,-0.099500395,-0.0012617838,-0.0034088248,0.79757166
-0.006379837,-0.037594475,0.009284249,0.026904676,-0.03054788,-0.0481452,-0.0932225,0.03059354,0.004805557,-0.0042767343,0.03450747,-0.030086609,-0.06707838,-0.16853924,-0.2959401,-0.041002788,-1.0263773,-0.078098126,-0.36709666,-0.0072996654,-0.25801188,-0.46172315,-0.022612229,0.00046219444,-0.15122129,-0.02797465,-0.006526134,-0.28542405,0.07526276,-0.15214457,-0.0007203236,0.0076736794,0.0329902
-0.025462799,0.10070184,-0.004397423,-0.10548862,-0.099624276,-0.023836415,0.063311845,0.052349105,-0.03323001,0.008197821,0.04755194,0.022660801,0.047499303,0.10658289,0.26255465,-0.10650778,0.42570236,-0.03505225,0.053608283,0.0013341382,0.28548023,0.07400714,0.0006808276,-0.004302816,-0.1699598,-0.0039294534,-0.020766744,-0.33481312,-0.03551317,0.12563898,0.0012981314,0.015374577,0.68830365
-0.0027755625,-0.023578256,0.009284249,0.0210505,-0.09089364,-0.036017083,-0.06306525,0.062819734,-0.0144321555,-0.009686171,0.04518907,-0.027925469,0.048681255,0.097028054,0.002474752,0.09349096,0.5144066,-0.025267813,0.0745952,0.0032249663,0.31202218,0.074780256,-0.005019975,-0.0029290621,-0.1881398,0.003315151,-0.020766744,-0.3224071,-0.04104286,-0.039188296,-0.0012617838,-0.0006122961,0.6336492
0.014476284,-0.022570366,0.038224664,0.068831116,-0.06425778,0.24527553,-0.032133613,0.058340285,0.027996019,-0.0075769536,0.0881057,0.043876797,0.044259556,0.09166683,-0.14221632,0.064216875,0.42065346,-0.035184503,0.054897167,-0.004505773,-0.3696988,0.07265272,0.0037439538,0.0069126924,0.25900462,0.002737673,-0.03565284,-0.68396616,0.1388184,0.17076209,-0.0012617838,0.0015995034,0.64989495
-0.015477265,0.09450729,0.009284249,0.023978744,0.030017147,-0.034274478,-0.08269958,0.054518905,0.011129949,-0.0042767343,0.03879493,0.035105564,0.10181026,0.09323227,-0.022997618,-0.09312832,-0.91133976,0.12250309,0.108851925,2.3889006e-05,0.19699585,0.08538831,0.0052957847,-0.001205703,-0.16389762,-0.0045465054,-0.0049979943,-0.085980676,0.13217886,0.2484961,0.0012981314,0.0018023425,0.517728
0.035372004,0.048368674,0.008268292,0.039598726,-0.24595873,-0.0118122725,0.11742829,0.056735437,0.03882107,-0.00943917,-0.16080491,0.043883782,0.026145756,0.10664602,0.13589056,-0.10173706,0.4588786,-0.03968284,0.05493297,-0.0052453475,0.2254527,0.07048234,0.0031788251,-0.00066240714,0.22669746,0.0006839002,-0.020766744,-0.6334565,-0.014208496,0.15542078,0.0012981314,-0.00023260823,0.67056197
-0.004964076,-0.021594904,0.00032475818,-0.06671055,0.04788242,-0.021857336,0.09663682,0.057042554,0.0053034504,0.0038965445,0.036433853,-0.022002585,-0.042731386,0.10626945,-0.01911502,-0.06768854,0.5608334,-0.020865817,0.07317023,0.0013554185,0.29734662,0.08258358,0.000821466,0.0026858067,-0.23150986,0.0031586569,-0.012065866,-0.17939372,-0.006369825,-0.10081849,-0.0012617838,-0.008145277,0.6568302
-0.0015664533,-0.027296506,-0.012671953,-0.09305399,0.026548335,-0.0387216,-0.06575018,-0.17368318,-0.01276961,0.008197821,0.031475324,-0.014611316,-0.0296177,0.09068306,-0.19974603,-0.03453105,0.48642644,-0.02555572,0.05602356,-0.011614136,-0.37397483,0.07668199,0.000821466,-0.006569843,0.27007028,0.0034303837,-0.00022914249,-0.1766053,-0.16092525,-0.054140955,-0.0074298615,-0.0049714246,0.4073027
0.0041673677,-0.036078054,0.008428222,-0.09162058,-0.023417547,-0.03766379,-0.09160875,0.03051972,0.0052913823,-0.0042767343,0.034715764,-0.021133961,-0.06707838,-0.16860257,-0.29511708,-0.05055236,-1.0310891,-0.08037282,-0.35714036,-0.0068642218,-0.25630015,-0.46172315,-0.022612229,-0.0021184543,-0.15448552,-0.02797465,-0.006526134,-0.28141704,0.07568579,-0.13306274,-0.0007203236,0.0072179525,0.030978935
-0.00033532374,-0.035595473,0.008428222,-0.08741207,0.050673183,-0.028766727,-0.07277202,0.033441037,0.00067646813,-0.0075020734,0.027304173,-0.021133961,-0.1086613,-0.15774807,-0.3085321,0.02909582,-0.9582177,0.071008526,0.09285847,-0.005073702,-0.23819683,-0.53836846,-0.019536247,-0.0021184543,-0.12114841,-0.02797465,0.011749474,0.027289618,0.05908535,-0.18441908,-0.0007203236,0.0063231154,0.08273538
-0.0034315856,-0.03504645,0.0061757476,-0.093854114,-0.12175998,-0.036804494,0.071726575,0.03645216,0.010414196,-0.0042767343,0.036531862,-0.018744037,-0.05220796,-0.17166017,-0.13103169,0.01510408,0.44860652,-0.0232117,0.060153462,-0.0071152085,-0.4249083,-0.53536725,0.054594394,-0.0036887857,-0.16806325,0.0040040654,-0.04012616,-0.39837903,0.098569915,-0.08947921,-0.0007203236,-0.0012368239,0.19493936
-0.00031783234,-0.036133982,-0.0063583693,0.023185825,0.08769795,-0.034124054,-0.075547956,0.034803305,0.011960703,-0.0075020734,0.031496078,-0.030086609,-0.03574673,-0.1963254,-0.04219197,0.044584513,0.5363252,-0.021306261,0.071935855,-0.0037634526,-0.3964066,-0.6974446,-0.023101352,-0.00251579,-0.16178516,-0.02797465,0.01731373,0.20708568,0.0542962,-0.10084107,-0.0007203236,0.007728147,0.3382213
0.012531294,-0.01556695,0.019430486,0.02952923,-0.00931444,-0.029496003,0.11499398,0.058677882,-0.035068948,0.008180016,0.040042523,-0.05588666,0.0397162,0.11263727,-0.085360594,-0.0172771,-1.0953646,-0.1227421,-0.33023432,0.0022200078,0.2185515,0.07160036,0.004445269,0.0011925861,0.29763496,0.0057497686,-0.009956456,-0.33437642,-0.067990646,-0.061233543,0.0012981314,-0.0023272487,0.24356832
-0.00241409,-0.034880143,-0.0063583693,0.03018633,-0.14254454,-0.038195208,-0.030900761,-0.19562711,0.004273753,-0.009686171,0.039259166,-0.029726375,-0.042974696,0.06629241,-0.14662063,0.05527064,0.4573606,-0.018842256,0.063224696,-0.004412201,-0.40723926,0.062909,-0.023377987,-0.004863023,-0.23173064,0.004157375,-0.03565284,-0.5179735,-0.027165731,-0.09327013,-0.0074298615,-0.0018551736,0.23680875
0.0068773692,-0.02385014,-0.005466596,0.023780555,0.10532579,-0.03372211,-0.09144583,0.036221657,0.009173011,-0.0062598167,0.032772735,-0.029726375,-0.03574673,0.09209817,-0.15593494,0.026146717,0.49601376,-0.019453097,0.07399299,-0.00064056885,-0.4755919,-0.68775535,-0.0152652925,0.007468336,-0.17909724,0.0040040654,0.011666397,0.12301491,0.062877335,-0.101276346,-0.0012617838,0.0011709363,0.3431385
0.0033645504,-0.035119474,0.008428222,-0.08223654,0.19665068,-0.026543165,-0.020281387,0.04179777,0.009535495,-0.0075020734,0.03736221,-0.023163654,-0.032940708,0.10737681,-0.07914418,0.21530665,0.58868724,-0.02178269,0.07499945,-0.00038958143,-0.36652046,-0.5343967,-0.009356926,0.0005447829,-0.15786807,-0.022659583,0.011666397,0.6148342,0.07207103,-0.088391654,-0.0012617838,0.0012023682,0.63987446
-0.00071596884,-0.035337072,-0.011974754,0.03036674,-0.15349466,-0.045253105,-0.06804252,0.035785746,0.008035183,-0.0042767343,0.033525873,-0.04617434,-0.07342348,0.07638548,-0.3616829,-0.20859191,-0.9829502,-0.07854655,-0.36832005,-0.0012696986,-0.24289374,-0.42869273,-0.0026159743,0.0009447404,-0.16590215,-0.026851054,-0.013660374,-0.4428719,0.057537403,-0.21677461,-0.0012617838,0.0018844744,0.025666652
-0.050774936,-0.013339307,-0.0037200844,0.041786358,-0.22680293,-0.02452943,0.088361606,0.057372965,-0.012290106,-0.009577213,0.037719104,0.055299006,0.10497666,-0.21384053,0.28802982,-0.046443976,-0.78349006,0.13256592,0.095422335,-0.0015764469,0.1980473,0.06935842,-0.0027121627,-0.0045008683,-0.13213238,0.0034260422,-0.014429775,-0.42440873,-0.0495236,0.23489587,0.0007410736,-0.0011085188,0.37597963
0.00018402422,0.18506643,-0.0063583693,0.024740681,0.14983644,-0.03841392,-0.077523865,0.049226128,0.009637648,0.022882042,0.037228707,-0.027540958,-0.028257573,-0.20871885,-0.059237808,0.10733705,0.56588435,-0.025680272,0.07738642,-0.0026338927,-0.3628749,0.10593757,-0.0001591963,0.00019649253,-0.17758168,-0.009678318,0.01731373,0.25709912,-0.019746834,-0.07542781,-0.0007203236,0.0019864866,0.64381
0.010591614,0.103936434,0.0075704553,0.021204365,0.030647047,-0.030381162,0.08722949,-0.20071346,0.0113194985,-0.009686171,0.029208764,-0.027993502,0.074995376,0.10314871,-0.06318669,-0.019510172,-0.98934644,0.09491895,0.096199565,-0.005365031,0.19647172,0.07815631,0.0012390643,-0.0019155326,0.28081793,0.0005730091,-0.009956456,-0.18986095,-0.02208591,-0.0788403,-0.0074298615,-0.0018541592,0.41839945
-0.007059996,-0.027783459,-0.0063583693,0.028092822,-0.004301907,-0.03711447,-0.10620779,0.034250926,0.006427318,-0.0055263527,0.03286747,-0.0321163,-0.059989087,0.077164054,-0.3059915,-0.017332165,-1.0269789,-0.07765036,-0.40950453,-0.0008250253,-0.23653498,-0.49896502,-0.0152652925,0.00042789127,-0.1704411,-0.02797465,-0.0020528147,-0.07363588,0.07835105,-0.16369502,-0.0012617838,0.0018903445,0.0495222
0.02014563,-0.032872286,-0.0070357085,-0.084748685,-0.22442278,-0.036303047,-0.028886976,-0.1671832,0.0066653346,-0.009686171,0.026702164,-0.02880773,-0.11227485,-0.1391724,-0.1608845,-0.17321478,-0.8845972,0.117552616,0.08782256,0.00950031,-0.21253431,0.06687981,-0.01978954,-0.0068951016,-0.14790376,0.0034904545,-0.018133692,-0.59440637,-0.029094238,-0.17368777,-0.0022597408,-0.01078691,0.053846266
0.0014478723,0.16402428,-0.020124933,0.049827233,-0.0504583,0.22542977,-0.081055716,0.054404337,0.010801303,-0.0075769536,0.06151377,-0.027180728,0.050703377,0.058064662,-0.0388173,0.02126789,0.44494638,-0.028038787,0.07204609,0.002524899,-0.36629868,0.07784894,0.014208431,0.0007698514,-0.2406397,-0.00021709832,-0.00022914249,-0.3299549,0.12290689,-0.002874026,-0.0012617838,0.0046600434,0.58497214
-0.0009979019,-0.047109533,0.002017061,0.028600426,-0.05433078,-0.016128223,-0.07624172,-0.10590019,-0.018460693,0.0035881295,-0.084245645,-0.02643578,-0.0595735,-0.08364663,-0.2444464,-0.13350473,-1.0017095,-0.11082063,-0.356204,-0.005048082,-0.23286434,0.062274903,0.009177885,0.010044917,-0.1414333,0.005663488,-0.0112654185,-0.29731977,-0.07129564,-0.12150652,-0.0022597408,-0.013905549,0.04332487
0.00897913,-0.019246068,-0.007602712,0.027440874,-0.08377208,-0.013852254,-0.0816329,0.041124914,0.023128506,-0.009548129,-0.16222462,0.034932833,0.026145756,0.11615357,0.08636572,0.11069917,0.4716482,-0.042890873,0.061983656,0.0027895225,0.3042404,0.07785296,0.0001498599,-0.00074574933,0.22401285,0.000999621,-0.020766744,-0.34174907,-0.014669776,0.14351745,0.0012981314,-0.00090015534,0.74353296
0.0034082802,-0.022355258,0.0075704553,0.021817314,-0.12291141,-0.03364495,0.06400739,0.063866094,0.009201282,0.008197821,0.03960087,-0.031389926,-0.03474899,0.12365462,-0.0003928349,0.024349395,0.5348294,-0.018849658,0.057969294,0.00091074506,0.29829597,0.08056013,0.0014878287,0.0005252826,0.26921603,0.003494155,-0.020766744,-0.34832844,-0.014236713,-0.1005166,-0.0012617838,-0.003274731,0.7232889
0.0025579156,-0.039795637,-0.001608855,0.021199942,-0.122314885,-0.022673184,0.03179117,-0.14439203,0.0071375393,0.0036001834,-0.11983736,-0.020488493,-0.038945556,-0.15216099,-0.20802566,-0.1733134,0.4623838,-0.033511315,0.06427096,-0.0078043784,-0.42107895,0.066696696,0.0006038896,0.03393237,-0.17469272,0.0032513803,-0.04012616,-0.36288854,-0.07901697,-0.0745316,-0.0022597408,-0.011027348,0.18961447
-0.021784307,-0.021733254,-0.006148241,0.04207305,-0.012311643,-0.031393886,-0.10464488,0.046944693,0.034393445,0.008180016,0.05226431,0.04546836,0.0397162,-0.23714362,0.07996672,-0.08087458,-1.0176314,-0.13995057,-0.32055914,-0.00026619772,0.22969663,0.06342354,0.002472126,0.00082120416,0.24280646,0.003605046,-0.014429775,-0.38418007,-0.010849842,0.15818125,0.0007410736,-0.0012194652,0.22204024
0.022558097,-0.029636152,-0.0063583693,0.02320029,-0.07816459,-0.04706597,-0.044396244,0.06424289,0.011129949,-0.0042767343,0.03935457,0.03500379,0.11731459,0.09541327,-0.1799658,-0.15035047,-0.7133647,0.17638683,0.11203186,-0.006879053,-0.27437755,0.0808003,0.0040479894,0.0006275234,-0.15673555,0.00076769805,-0.013660374,-0.25174683,0.16084807,0.23581749,-0.0012617838,-0.0013980509,0.3363634
0.0061490415,-0.03191559,0.037685987,0.057444133,-0.005631105,0.24994226,-0.0766868,0.056015495,-0.018117256,-0.01298639,0.070061676,0.041469894,0.040016975,0.10695335,-0.07710484,0.05540093,0.43709195,-0.036981728,0.0753157,-0.011921937,-0.38565338,0.08613832,0.00047597828,0.00094876974,-0.23724122,-0.017326474,-0.00022914249,-0.14985074,-0.009266914,0.13234241,-0.0012617838,-0.0011246171,0.61791396
-0.00018745707,-0.042691097,-0.0063583693,0.027498093,-0.060718603,-0.04393644,-0.08311259,0.034709055,0.009974108,-0.0042767343,0.03643096,-0.030086609,-0.052600518,-0.16322188,-0.13902585,-0.03822515,0.45426685,-0.021581894,0.063138075,-0.0072996654,-0.42897776,-0.56211835,-0.0103777675,6.48587e-05,-0.17451806,-0.02797465,-0.04012616,-0.41980618,0.06530065,-0.112162836,-0.0007203236,0.00783125,0.1583788
0.007261133,-0.02527212,0.004240713,0.026502356,0.076101914,-0.025731243,0.09504913,0.044889405,0.023084624,-0.0042767343,0.042028014,0.04368031,0.03727686,-0.28685182,0.11606834,0.088633366,0.540018,-0.03330209,0.06335012,0.0029686424,0.3298698,0.08262236,-0.0038675189,-0.0028219032,0.2112821,0.00090001617,0.021357514,-0.005608239,0.109032825,0.15661119,0.0007410736,-0.00054343237,0.86245656
0.04098643,-0.010506984,0.009905084,-0.123186894,-0.24838044,-0.0044011795,-0.099639624,0.055643797,-0.027609164,-0.00943917,-0.133824,0.030142697,0.09393937,0.09331288,0.1742116,-0.09805188,-0.8057465,0.16417325,0.09876566,-0.004043718,0.20127147,0.067830905,-0.0070717474,-3.1196745e-05,-0.13341701,0.0034260422,-0.009956456,-0.48649433,-0.03133647,0.23138732,0.0012981314,-0.014940733,0.2929225
-0.013012067,-0.0365893,0.016699808,0.02202642,-0.4061369,-0.06214453,-0.040345956,0.0325418,0.0064134216,-0.0042767343,0.03867524,-0.036550578,-0.07342348,-0.17343849,-0.28494528,-0.22096914,-1.0071912,-0.07900572,-0.3541869,-0.0068642218,-0.2236452,-0.39909065,-0.010975225,0.0005065894,-0.16195996,-0.026851054,-0.018133692,-0.58535254,0.098747216,-0.22087476,-0.0007203236,0.026640706,0.016240379
0.0068773692,-0.02385014,-0.005466596,0.028552962,0.03652708,-0.03372211,-0.09144583,0.031256236,0.009173011,-0.0062598167,0.03251685,-0.029726375,-0.045511212,0.083067544,-0.30010834,-0.014479718,0.4843127,-0.019453097,0.06983882,-0.00064056885,-0.45117158,-0.6691488,-0.008912372,0.007468336,-0.19833443,0.0040040654,0.011666397,-0.019200198,0.06304551,-0.10492029,-0.0012617838,0.0011709363,0.25853735
0.018424138,0.08608691,0.01078396,0.034193866,0.019825771,-0.031912375,0.079357244,0.05372323,-0.032825958,0.008197821,0.047317684,0.027541617,0.037183046,0.1258842,0.32123882,0.0694048,0.46909067,-0.03567541,0.048572168,0.0008986943,0.28398708,0.07701345,0.0001498599,-0.001878993,0.24520575,-0.0019215249,-0.012065866,-0.2707239,-0.053333156,0.13865584,0.0012981314,0.015929798,0.86763155
-0.006740152,0.086239755,-0.0070805494,0.022467822,0.11177942,-0.029547002,-0.11818135,0.06164635,0.020016884,-0.0062524555,0.040507946,0.035779994,0.033213027,0.11455109,-0.02512436,0.05722864,0.5787884,-0.029625868,0.065669335,0.0017788117,0.29832292,0.09122394,-0.0028095834,-0.0018026705,0.2162854,-0.002067167,0.01571018,0.26556444,0.11783273,0.14238322,-0.0012617838,0.0004958269,0.9044385
0.015065719,-0.020837937,-2.0108833e-05,-0.12336828,0.06747703,-0.0034473778,-0.07234767,-0.14972107,-0.04564268,0.007889406,-0.102204785,0.011900619,0.026417661,0.06017116,0.335218,-0.035502754,-0.9747856,-0.13990381,-0.26331562,0.0022200078,0.2561584,0.059860837,-0.0023693512,-0.0034871986,0.17476398,0.0040034223,-0.008959781,-0.15444481,-0.3164409,0.12547691,0.0076438896,0.031461604,0.24406515
0.004862373,-0.019782677,0.008966903,-0.09113011,0.034302745,-0.02648355,-0.09826125,0.0529252,0.023315068,-0.0042767343,0.047242533,0.028830301,0.038141772,0.12282778,0.017912723,-0.08781727,0.51577836,-0.035148572,0.06458737,0.0027895225,0.28246313,0.08469537,-0.0009665075,0.0013749457,0.24872479,0.0008539788,-0.012065866,-0.16581587,0.104801625,0.16352056,0.0012981314,-0.00066709775,0.80350566
0.009159909,-0.024933172,0.00982293,0.026978606,-0.094736114,-0.03487819,-0.06798933,0.05376366,0.021771697,-0.0042767343,0.045775916,0.04368031,0.039332423,-0.24908105,0.0063145915,0.07195452,0.4876364,-0.034950946,0.05548792,-0.00013212702,0.2873888,0.077307686,-0.0018750957,0.0010119132,0.20129,0.0018954488,-0.025240064,-0.3577191,0.1498249,0.15951544,0.0007410736,-0.0007500178,0.72204804
